id;NU_ANO_CENSO;CO_IES;CO_CURSO;TP_TURNO;TP_GRAU_ACADEMICO;TP_MODALIDADE_ENSINO;ID_ALUNO;CO_ALUNO_CURSO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;NU_IDADE;TP_NACIONALIDADE;IN_DEFICIENCIA;TP_SITUACAO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;DT_INGRESSO_CURSO;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_EGRESSO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;ATIV_EXTRA;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;NU_ANO_INGRESSO;TP_COR_RACA_AGRUP;TIPO_INGRESSO;DT_NASCIMENTO;SEMESTRE_INGRESSO;ANO_SEMESTRE_INGRESSO;TP_SITUACAO_AGRUP;NU_CARGA_HORARIA;NO_CURSO;IDADE_INGRESSO;SEMESTRE_CONCLUSAO;DT_CONCLUSAO;TEMP_SEMEST_ATE_FORMAT;TEMP_SEMEST_Cursando;TEMPOS;IN_CENSURA;AREA_INGRESSO;NU_CARGA_HORARIA_NOVA;PCT_INTEG;PCT_INTEG_INTERV;INTEG_SEMEST;IN_EVASAO;TP_SITUACAO_NOVA;INGRESSO_ENEM;TEMP_SEMEST_Cursando_retido;TP_SITUACAO_NEW;EVENTOS_COD;CENSURA;status_cens;RESERVA_ESCOLA
351;2019;578;117052;Noturno;Licenciatura;1;761478E9DC3E71C1E9D65EC1C567F9C6;44538522;Parda;Feminino;1994;4;23;25;Brasileira;Não;Cursando;3192;1361;01/01/2013;Sim;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2013;Preta, Parda e Indígena;Vestibular;23/04/1994;1º semestre;2013,1;Cursando;3226;Matemática;19;Não concluinte;Não concluinte;NA;14;14;0;Area 1;3158;43,1;(25,50];6;Evadido;Evadido;0;retido;Retido;3;1;1;Reserva/pública
352;2019;578;117052;Noturno;Licenciatura;1;351B3776B640CCB06B551ACA0FF37FF9;44538321;Parda;Masculino;1994;7;12;25;Brasileira;Não;Cursando;3192;1770;01/01/2013;Sim;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2013;Preta, Parda e Indígena;Vestibular;12/07/1994;1º semestre;2013,1;Cursando;3226;Matemática;18;Não concluinte;Não concluinte;NA;14;14;0;Area 1;3158;56,05;(50,75];6;Cursando;Cursando;0;Cursando;Cursando;0;0;0;Reserva/pública
353;2019;578;117052;Noturno;Licenciatura;1;43EB12AD6C58CF5C185771A2932B5809;41968706;Parda;Masculino;1990;2;25;29;Brasileira;Não;Cursando;3192;884;01/01/2013;Sim;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2013;Preta, Parda e Indígena;Vestibular;25/02/1990;1º semestre;2013,1;Cursando;3226;Matemática;23;Não concluinte;Não concluinte;NA;14;14;0;Area 1;3158;27,99;(25,50];6;Evadido;Evadido;0;retido;Retido;3;1;1;Reserva/pública
354;2019;578;117052;Noturno;Licenciatura;1;AD244CCA2475E38351FBAE21E24AA538;44356823;Não declarou;Feminino;1995;9;29;24;Brasileira;Não;Cursando;3192;1768;01/01/2013;Sim;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2013;Não declarou;Vestibular;29/09/1995;1º semestre;2013,1;Cursando;3226;Matemática;17;Não concluinte;Não concluinte;NA;14;14;0;Area 1;3158;55,98;(50,75];6;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/privada
355;2019;578;117052;Noturno;Licenciatura;1;F54A1E3266967DFA749DA41EC92AAF83;44298664;Preta;Feminino;1993;7;1;26;Brasileira;Não;Cursando;3192;238;01/01/2017;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Preta, Parda e Indígena;Enem;01/07/1993;1º semestre;2017,1;Cursando;3226;Matemática;24;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3226;7,38;[0,25];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;Reserva/pública
356;2019;578;117052;Noturno;Licenciatura;1;B6F3B1CEE330D50806E76256DB53877E;44296402;Branca;Masculino;1993;10;25;26;Brasileira;Não;Cursando;3192;1598;01/01/2018;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2018;Branca e Amarela;Enem;25/10/1993;1º semestre;2018,1;Cursando;3226;Matemática;24;Não concluinte;Não concluinte;NA;4;4;0;Area 1;3226;49,54;(25,50];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
357;2019;578;117052;Noturno;Licenciatura;1;AE3D85092F852D234D4D8F03FD56A294;44291659;Não declarou;Masculino;1993;9;7;26;Brasileira;Não dispõe de informação (Não resposta);Cursando;3192;986;01/01/2017;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Não declarou;Enem;07/09/1993;1º semestre;2017,1;Cursando;3226;Matemática;23;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3226;30,56;(25,50];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
358;2019;578;117052;Noturno;Licenciatura;1;666E4FBC6FD2502C085ECB5423FD2EC1;44467521;Preta;Masculino;1974;5;2;45;Brasileira;Não dispõe de informação (Não resposta);Cursando;3192;1598;01/01/2016;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2016;Preta, Parda e Indígena;Enem;02/05/1974;1º semestre;2016,1;Cursando;3226;Matemática;42;Não concluinte;Não concluinte;NA;8;8;0;Area 1;3226;49,54;(25,50];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;Reserva/pública
359;2019;578;117052;Noturno;Licenciatura;1;5C293B688F034C439C577EB99E1EE542;41968473;Não declarou;Masculino;1987;10;18;32;Brasileira;Não;Cursando;3192;0;01/01/2018;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2018;Não declarou;Enem;18/10/1987;1º semestre;2018,1;Cursando;3226;Matemática;30;Não concluinte;Não concluinte;NA;4;4;0;Area 1;3226;0;[0,25];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
360;2019;578;117052;Noturno;Licenciatura;1;CFF9A879C1DEB22F1D6CD7F2305E2A60;44297077;Parda;Feminino;1994;1;3;25;Brasileira;Não;Cursando;3192;578;01/07/2018;Não;Não;Sim;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2018;Preta, Parda e Indígena;Vagas Remanescentes;03/01/1994;2º semestre;2018,2;Cursando;3226;Matemática;25;Não concluinte;Não concluinte;NA;3;3;0;Area 1;3226;17,92;[0,25];6;Cursando;Cursando;0;Cursando;Cursando;0;0;0;SemReserva/privada
361;2019;578;117052;Noturno;Licenciatura;1;5571536F53A36EC26FF6377AC65C21A7;44539595;Branca;Masculino;1995;2;5;24;Brasileira;Não;Cursando;3192;0;01/01/2017;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Branca e Amarela;Enem;05/02/1995;1º semestre;2017,1;Cursando;3226;Matemática;22;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3226;0;[0,25];6;Evadido;Evadido;1;Cursando;Cursando;0;0;0;SemReserva/privada
362;2019;578;117052;Noturno;Licenciatura;1;526B4B6D2B2954501A9225DCDD36C2FC;44360200;Não declarou;Feminino;1994;10;24;25;Brasileira;Não;Cursando;3192;544;01/01/2014;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2014;Não declarou;Enem;24/10/1994;1º semestre;2014,1;Cursando;3226;Matemática;19;Não concluinte;Não concluinte;NA;12;12;0;Area 1;3226;16,86;[0,25];6;Evadido;Evadido;1;retido;Retido;3;1;1;SemReserva/privada
363;2019;578;117052;Noturno;Licenciatura;1;3EB9238D08970A97DA3DFC459B057CEB;44531999;Não declarou;Masculino;1971;7;20;48;Brasileira;Não;Cursando;3192;136;01/01/2014;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2014;Não declarou;Enem;20/07/1971;1º semestre;2014,1;Cursando;3226;Matemática;42;Não concluinte;Não concluinte;NA;12;12;0;Area 1;3226;4,22;[0,25];6;Evadido;Evadido;1;retido;Retido;3;1;1;SemReserva/privada
